created_hour,temperature_c,complaint_id
2023-04-17 13:00:00,14.433333333333332,57340863
2023-04-17 13:00:00,14.433333333333332,57345321
2023-04-17 13:00:00,14.433333333333332,57341398
2023-04-17 13:00:00,14.433333333333332,57345045
2023-04-17 13:00:00,14.433333333333332,57346561
2023-04-17 14:00:00,16.866666666666667,57347597
2023-04-17 15:00:00,18.3,57342732
2023-04-17 15:00:00,18.3,57339235
2023-04-17 15:00:00,18.3,57338765
2023-04-17 15:00:00,18.3,57345212
2023-04-17 15:00:00,18.3,57339625
2023-04-17 15:00:00,18.3,57342197
2023-04-17 15:00:00,18.3,57339159
2023-04-17 15:00:00,18.3,57346073
2023-04-17 15:00:00,18.3,57342892
2023-04-17 15:00:00,18.3,57345382
2023-04-17 15:00:00,18.3,57343945
2023-04-17 15:00:00,18.3,57345250
2023-04-17 16:00:00,19.4,57338848
2023-04-17 16:00:00,19.4,57347373
2023-04-17 17:00:00,18.85,57347576
2023-04-17 17:00:00,18.85,57343878
2023-04-17 17:00:00,18.85,57346132
2023-04-17 17:00:00,18.85,57338761
2023-04-17 17:00:00,18.85,57347673
2023-04-17 17:00:00,18.85,57345297
2023-04-17 18:00:00,17.8,57340852
2023-04-17 18:00:00,17.8,57347396
2023-04-17 18:00:00,17.8,57339175
2023-04-17 18:00:00,17.8,57341322
2023-04-17 18:00:00,17.8,57339982
2023-04-17 18:00:00,17.8,57340417
2023-04-17 18:00:00,17.8,57338350
2023-04-17 18:00:00,17.8,57345072
2023-04-17 18:00:00,17.8,57346133
2023-04-17 19:00:00,16.7,57342329
2023-04-17 19:00:00,16.7,57338613
2023-04-17 19:00:00,16.7,57342487
2023-04-17 19:00:00,16.7,57347379
2023-04-17 19:00:00,16.7,57339122
2023-04-17 19:00:00,16.7,57343874
2023-04-17 19:00:00,16.7,57338966
2023-04-17 19:00:00,16.7,57345167
2023-04-17 19:00:00,16.7,57345550
2023-04-17 20:00:00,16.7,57342502
2023-04-17 20:00:00,16.7,57339157
2023-04-17 20:00:00,16.7,57342284
2023-04-17 20:00:00,16.7,57340721
2023-04-17 20:00:00,16.7,57338356
2023-04-17 20:00:00,16.7,57347343
2023-04-17 20:00:00,16.7,57347531
2023-04-17 20:00:00,16.7,57343886
2023-04-17 20:00:00,16.7,57347482
2023-04-17 20:00:00,16.7,57343961
2023-04-17 20:00:00,16.7,57343439
2023-04-17 21:00:00,16.1,57346519
2023-04-17 21:00:00,16.1,57344122
2023-04-17 21:00:00,16.1,57342538
2023-04-17 21:00:00,16.1,57342075
2023-04-17 21:00:00,16.1,57347394
2023-04-17 21:00:00,16.1,57347410
2023-04-17 21:00:00,16.1,57345370
2023-04-17 21:00:00,16.1,57346444
2023-04-17 21:00:00,16.1,57346475
2023-04-17 21:00:00,16.1,57341413
2023-04-17 21:00:00,16.1,57345324
2023-04-17 21:00:00,16.1,57347525
2023-04-17 21:00:00,16.1,57345369
2023-04-17 21:00:00,16.1,57341414
2023-04-17 22:00:00,15.6,57344118
2023-04-17 22:00:00,15.6,57338478
2023-04-17 22:00:00,15.6,57347546
2023-04-17 22:00:00,15.6,57342355
2023-04-17 22:00:00,15.6,57343586
2023-04-17 22:00:00,15.6,57342530
2023-04-17 22:00:00,15.6,57345245
2023-04-17 22:00:00,15.6,57338992
2023-04-17 22:00:00,15.6,57347329
2023-04-17 22:00:00,15.6,57347547
2023-04-17 22:00:00,15.6,57341259
2023-04-17 22:00:00,15.6,57343834
2023-04-17 22:00:00,15.6,57345221
2023-04-17 22:00:00,15.6,57340834
2023-04-17 22:00:00,15.6,57341352
2023-04-17 22:00:00,15.6,57343776
2023-04-17 22:00:00,15.6,57347517
2023-04-17 22:00:00,15.6,57338631
2023-04-17 22:00:00,15.6,57341327
2023-04-17 22:00:00,15.6,57345333
2023-04-17 22:00:00,15.6,57343949
2023-04-17 22:00:00,15.6,57344062
2023-04-17 22:00:00,15.6,57343772
2023-04-17 22:00:00,15.6,57342885
2023-04-17 23:00:00,15.0,57341328
2023-04-17 23:00:00,15.0,57342369
2023-04-17 23:00:00,15.0,57339660
2023-04-17 23:00:00,15.0,57344878
2023-04-17 23:00:00,15.0,57346150
2023-04-17 23:00:00,15.0,57341104
2023-04-17 23:00:00,15.0,57342383
2023-04-17 23:00:00,15.0,57346136
2023-04-17 23:00:00,15.0,57347390
2023-04-17 23:00:00,15.0,57339093
2023-04-17 23:00:00,15.0,57340840
2023-04-17 23:00:00,15.0,57346152
2023-04-17 23:00:00,15.0,57345204
2023-04-17 23:00:00,15.0,57345111
2023-04-17 23:00:00,15.0,57341171
2023-04-17 23:00:00,15.0,57339634
2023-04-17 23:00:00,15.0,57342333
2023-04-17 23:00:00,15.0,57346189
2023-04-17 23:00:00,15.0,57346153
2023-04-17 23:00:00,15.0,57340286
2023-04-18 00:00:00,12.8,57347133
2023-04-18 00:00:00,12.8,57338996
2023-04-18 00:00:00,12.8,57347297
2023-04-18 00:00:00,12.8,57344073
2023-04-18 00:00:00,12.8,57344290
2023-04-18 00:00:00,12.8,57342221
2023-04-18 01:00:00,12.2,57338486
2023-04-18 01:00:00,12.2,57345194
2023-04-18 01:00:00,12.2,57343876
2023-04-18 01:00:00,12.2,57341136
2023-04-18 01:00:00,12.2,57347527
2023-04-18 01:00:00,12.2,57342485
2023-04-18 02:00:00,11.65,57348310
2023-04-18 02:00:00,11.65,57349595
2023-04-18 03:00:00,10.6,57349661
2023-04-18 03:00:00,10.6,57349612
2023-04-18 03:00:00,10.6,57355959
2023-04-18 03:00:00,10.6,57352109
2023-04-18 03:00:00,10.6,57353146
2023-04-18 03:00:00,10.6,57350747
2023-04-18 03:00:00,10.6,57348320
2023-04-18 03:00:00,10.6,57347946
2023-04-18 03:00:00,10.6,57357106
2023-04-18 03:00:00,10.6,57351699
2023-04-18 04:00:00,10.0,57349441
2023-04-18 04:00:00,10.0,57351125
2023-04-18 04:00:00,10.0,57348339
2023-04-18 04:00:00,10.0,57355834
2023-04-18 04:00:00,10.0,57349642
2023-04-18 05:00:00,10.0,57354910
2023-04-18 06:00:00,10.0,57349489
2023-04-18 06:00:00,10.0,57357033
2023-04-18 07:00:00,11.1,57352839
2023-04-18 08:00:00,11.65,57357314
2023-04-18 08:00:00,11.65,57349863
2023-04-18 08:00:00,11.65,57352852
2023-04-18 09:00:00,13.3,57350785
2023-04-18 09:00:00,13.3,57349257
2023-04-18 09:00:00,13.3,57357860
2023-04-18 09:00:00,13.3,57353038
2023-04-18 09:00:00,13.3,57356872
2023-04-18 09:00:00,13.3,57353062
2023-04-18 09:00:00,13.3,57348105
2023-04-18 10:00:00,12.2,57348150
2023-04-18 10:00:00,12.2,57357189
2023-04-18 10:00:00,12.2,57350042
2023-04-18 10:00:00,12.2,57355578
2023-04-18 10:00:00,12.2,57353984
2023-04-18 11:00:00,12.75,57353334
2023-04-18 11:00:00,12.75,57352066
2023-04-18 11:00:00,12.75,57354798
2023-04-18 12:00:00,12.8,57351831
2023-04-18 12:00:00,12.8,57351742
2023-04-18 12:00:00,12.8,57355009
2023-04-18 12:00:00,12.8,57351199
2023-04-18 13:00:00,12.2,57349251
2023-04-18 13:00:00,12.2,57350037
2023-04-18 13:00:00,12.2,57352213
2023-04-18 13:00:00,12.2,57354515
2023-04-18 13:00:00,12.2,57349684
2023-04-18 13:00:00,12.2,57355306
2023-04-18 14:00:00,12.5,57358003
2023-04-18 14:00:00,12.5,57352182
2023-04-18 15:00:00,13.9,57351993
2023-04-18 15:00:00,13.9,57357841
2023-04-18 15:00:00,13.9,57352077
2023-04-18 15:00:00,13.9,57349662
2023-04-18 15:00:00,13.9,57355494
2023-04-18 16:00:00,13.9,57350963
2023-04-18 17:00:00,13.6,57353740
2023-04-18 17:00:00,13.6,57348720
2023-04-18 17:00:00,13.6,57349679
2023-04-18 18:00:00,11.7,57357140
2023-04-18 18:00:00,11.7,57352058
2023-04-18 18:00:00,11.7,57351936
2023-04-18 18:00:00,11.7,57349669
2023-04-18 18:00:00,11.7,57352438
2023-04-18 18:00:00,11.7,57357897
2023-04-18 19:00:00,10.6,57353648
2023-04-18 19:00:00,10.6,57350730
2023-04-18 19:00:00,10.6,57350759
2023-04-18 19:00:00,10.6,57357064
2023-04-18 19:00:00,10.6,57348358
2023-04-18 19:00:00,10.6,57351826
2023-04-18 19:00:00,10.6,57357034
2023-04-18 19:00:00,10.6,57351470
2023-04-18 19:00:00,10.6,57350920
2023-04-18 19:00:00,10.6,57350955
2023-04-18 20:00:00,10.0,57348749
2023-04-18 20:00:00,10.0,57349895
2023-04-18 20:00:00,10.0,57354146
2023-04-18 20:00:00,10.0,57353372
2023-04-18 20:00:00,10.0,57350537
2023-04-18 20:00:00,10.0,57356344
2023-04-18 20:00:00,10.0,57356875
2023-04-18 20:00:00,10.0,57350478
2023-04-18 20:00:00,10.0,57351306
2023-04-18 20:00:00,10.0,57353687
2023-04-18 21:00:00,9.4,57348223
2023-04-18 21:00:00,9.4,57352714
2023-04-18 21:00:00,9.4,57352796
2023-04-18 21:00:00,9.4,57356269
2023-04-18 21:00:00,9.4,57350119
2023-04-18 21:00:00,9.4,57356043
2023-04-18 21:00:00,9.4,57355406
2023-04-18 21:00:00,9.4,57351126
2023-04-18 21:00:00,9.4,57355287
2023-04-18 21:00:00,9.4,57355251
2023-04-18 21:00:00,9.4,57354875
2023-04-18 21:00:00,9.4,57355017
2023-04-18 21:00:00,9.4,57351786
2023-04-18 21:00:00,9.4,57356161
2023-04-18 21:00:00,9.4,57355971
2023-04-18 21:00:00,9.4,57353772
2023-04-18 21:00:00,9.4,57352978
2023-04-18 21:00:00,9.4,57352294
2023-04-18 22:00:00,8.3,57352749
2023-04-18 22:00:00,8.3,57356398
2023-04-18 22:00:00,8.3,57353564
2023-04-18 22:00:00,8.3,57353935
2023-04-18 22:00:00,8.3,57352970
2023-04-18 22:00:00,8.3,57351815
2023-04-18 22:00:00,8.3,57353543
2023-04-18 22:00:00,8.3,57349481
2023-04-18 22:00:00,8.3,57352980
2023-04-18 22:00:00,8.3,57349500
2023-04-18 22:00:00,8.3,57349853
2023-04-18 22:00:00,8.3,57356280
2023-04-18 22:00:00,8.3,57349995
2023-04-18 22:00:00,8.3,57356589
2023-04-18 22:00:00,8.3,57351616
2023-04-18 22:00:00,8.3,57351600
2023-04-18 22:00:00,8.3,57349774
2023-04-18 22:00:00,8.3,57354639
2023-04-18 23:00:00,7.75,57348605
2023-04-18 23:00:00,7.75,57352543
2023-04-18 23:00:00,7.75,57357793
2023-04-18 23:00:00,7.75,57349276
2023-04-18 23:00:00,7.75,57352085
2023-04-18 23:00:00,7.75,57351420
2023-04-18 23:00:00,7.75,57352209
2023-04-18 23:00:00,7.75,57357345
2023-04-18 23:00:00,7.75,57354801
2023-04-18 23:00:00,7.75,57356467
2023-04-18 23:00:00,7.75,57355428
2023-04-18 23:00:00,7.75,57353064
2023-04-18 23:00:00,7.75,57353668
2023-04-18 23:00:00,7.75,57348856
2023-04-18 23:00:00,7.75,57348129
2023-04-19 00:00:00,7.2,57357635
2023-04-19 00:00:00,7.2,57348742
2023-04-19 00:00:00,7.2,57353821
2023-04-19 00:00:00,7.2,57348627
2023-04-19 00:00:00,7.2,57353776
2023-04-19 00:00:00,7.2,57356041
2023-04-19 00:00:00,7.2,57356449
2023-04-19 00:00:00,7.2,57355163
2023-04-19 00:00:00,7.2,57352414
2023-04-19 00:00:00,7.2,57353969
2023-04-19 01:00:00,7.2,57351329
2023-04-19 01:00:00,7.2,57349367
2023-04-19 01:00:00,7.2,57351307
2023-04-19 01:00:00,7.2,57353285
2023-04-19 01:00:00,7.2,57349371
2023-04-19 01:00:00,7.2,57350898
2023-04-19 01:00:00,7.2,57356862
2023-04-19 01:00:00,7.2,57348076
2023-04-19 01:00:00,7.2,57352613
2023-04-19 01:00:00,7.2,57351282
2023-04-19 01:00:00,7.2,57356630
2023-04-19 01:00:00,7.2,57348780
2023-04-19 01:00:00,7.2,57355276
2023-04-19 01:00:00,7.2,57357982
2023-04-19 01:00:00,7.2,57354800
2023-04-19 01:00:00,7.2,57356220
2023-04-19 01:00:00,7.2,57348782
2023-04-19 02:00:00,6.95,57351806
2023-04-19 02:00:00,6.95,57348389
2023-04-19 02:00:00,6.95,57357668
2023-04-19 02:00:00,6.95,57353044
2023-04-19 02:00:00,6.95,57354234
2023-04-19 03:00:00,7.2,57351256
2023-04-19 03:00:00,7.2,57358270
2023-04-19 03:00:00,7.2,57360026
2023-04-19 03:00:00,7.2,57368039
2023-04-19 03:00:00,7.2,57358469
2023-04-19 03:00:00,7.2,57361554
2023-04-19 03:00:00,7.2,57364265
2023-04-19 04:00:00,7.2,57366344
2023-04-19 04:00:00,7.2,57365287
2023-04-19 04:00:00,7.2,57361848
2023-04-19 04:00:00,7.2,57366311
2023-04-19 05:00:00,7.2,57360132
2023-04-19 05:00:00,7.2,57358534
2023-04-19 05:00:00,7.2,57361438
2023-04-19 05:00:00,7.2,57358476
2023-04-19 06:00:00,7.2,57358353
2023-04-19 06:00:00,7.2,57365263
2023-04-19 06:00:00,7.2,57365179
2023-04-19 06:00:00,7.2,57367801
2023-04-19 06:00:00,7.2,57363472
2023-04-19 06:00:00,7.2,57358383
2023-04-19 06:00:00,7.2,57358531
2023-04-19 07:00:00,7.8,57367988
2023-04-19 07:00:00,7.8,57362531
2023-04-19 07:00:00,7.8,57364109
2023-04-19 07:00:00,7.8,57358716
2023-04-19 07:00:00,7.8,57364852
2023-04-19 07:00:00,7.8,57367523
2023-04-19 08:00:00,8.6,57361216
2023-04-19 08:00:00,8.6,57361319
2023-04-19 09:00:00,10.6,57363881
2023-04-19 09:00:00,10.6,57362273
2023-04-19 09:00:00,10.6,57367844
2023-04-19 09:00:00,10.6,57358384
2023-04-19 09:00:00,10.6,57368035
2023-04-19 10:00:00,10.0,57359889
2023-04-19 10:00:00,10.0,57362643
2023-04-19 10:00:00,10.0,57361684
2023-04-19 10:00:00,10.0,57361373
2023-04-19 10:00:00,10.0,57367994
2023-04-19 11:00:00,11.1,57368043
2023-04-19 11:00:00,11.1,57361162
2023-04-19 12:00:00,12.8,57366242
2023-04-19 12:00:00,12.8,57364041
2023-04-19 12:00:00,12.8,57367907
2023-04-19 12:00:00,12.8,57367908
2023-04-19 13:00:00,14.4,57364170
2023-04-19 13:00:00,14.4,57361376
2023-04-19 13:00:00,14.4,57367984
2023-04-19 13:00:00,14.4,57363941
2023-04-19 13:00:00,14.4,57364198
2023-04-19 13:00:00,14.4,57364058
2023-04-19 13:00:00,14.4,57360228
2023-04-19 14:00:00,15.0,57364110
2023-04-19 14:00:00,15.0,57360312
2023-04-19 14:00:00,15.0,57366300
2023-04-19 15:00:00,16.1,57367710
2023-04-19 15:00:00,16.1,57366321
2023-04-19 15:00:00,16.1,57360304
2023-04-19 15:00:00,16.1,57366463
2023-04-19 15:00:00,16.1,57358249
2023-04-19 15:00:00,16.1,57358498
2023-04-19 15:00:00,16.1,57367917
2023-04-19 16:00:00,17.2,57366299
2023-04-19 16:00:00,17.2,57361615
2023-04-19 16:00:00,17.2,57366387
2023-04-19 17:00:00,17.5,57362688
2023-04-19 17:00:00,17.5,57358999
2023-04-19 17:00:00,17.5,57361067
2023-04-19 18:00:00,11.1,57365975
2023-04-19 18:00:00,11.1,57367916
2023-04-19 18:00:00,11.1,57366399
2023-04-19 18:00:00,11.1,57359868
2023-04-19 18:00:00,11.1,57358395
2023-04-19 18:00:00,11.1,57358409
2023-04-19 19:00:00,10.0,57359143
2023-04-19 19:00:00,10.0,57358366
2023-04-19 19:00:00,10.0,57361580
2023-04-19 19:00:00,10.0,57358398
2023-04-19 19:00:00,10.0,57365216
2023-04-19 19:00:00,10.0,57368139
2023-04-19 19:00:00,10.0,57363051
2023-04-19 19:00:00,10.0,57361342
2023-04-19 19:00:00,10.0,57365276
2023-04-19 19:00:00,10.0,57358478
2023-04-19 19:00:00,10.0,57361564
2023-04-19 20:00:00,9.7,57361477
2023-04-19 20:00:00,9.7,57358416
2023-04-19 20:00:00,9.7,57367813
2023-04-19 20:00:00,9.7,57364017
2023-04-19 20:00:00,9.7,57359907
2023-04-19 20:00:00,9.7,57360044
2023-04-19 20:00:00,9.7,57362787
2023-04-19 20:00:00,9.7,57358144
2023-04-19 20:00:00,9.7,57361713
2023-04-19 20:00:00,9.7,57367709
2023-04-19 20:00:00,9.7,57358344
2023-04-19 20:00:00,9.7,57363804
2023-04-19 20:00:00,9.7,57365108
2023-04-19 20:00:00,9.7,57363914
2023-04-19 20:00:00,9.7,57364358
2023-04-19 20:00:00,9.7,57361202
2023-04-19 20:00:00,9.7,57361690
2023-04-19 21:00:00,9.4,57360002
2023-04-19 21:00:00,9.4,57363759
2023-04-19 21:00:00,9.4,57358770
2023-04-19 21:00:00,9.4,57364214
2023-04-19 21:00:00,9.4,57367787
2023-04-19 21:00:00,9.4,57364282
2023-04-19 21:00:00,9.4,57366400
2023-04-19 21:00:00,9.4,57362386
2023-04-19 21:00:00,9.4,57362830
2023-04-19 21:00:00,9.4,57360309
2023-04-19 21:00:00,9.4,57361121
2023-04-19 21:00:00,9.4,57368091
2023-04-19 21:00:00,9.4,57362663
2023-04-19 21:00:00,9.4,57362516
2023-04-19 21:00:00,9.4,57360211
2023-04-19 21:00:00,9.4,57361785
2023-04-19 21:00:00,9.4,57365244
2023-04-19 21:00:00,9.4,57368069
2023-04-19 22:00:00,8.3,57367896
2023-04-19 22:00:00,8.3,57358389
2023-04-19 22:00:00,8.3,57366422
2023-04-19 22:00:00,8.3,57367733
2023-04-19 22:00:00,8.3,57361417
2023-04-19 22:00:00,8.3,57358051
2023-04-19 22:00:00,8.3,57362330
2023-04-19 22:00:00,8.3,57366140
2023-04-19 22:00:00,8.3,57360620
2023-04-19 22:00:00,8.3,57359917
2023-04-19 22:00:00,8.3,57364957
2023-04-19 22:00:00,8.3,57365128
2023-04-19 22:00:00,8.3,57359904
2023-04-19 22:00:00,8.3,57361601
2023-04-19 22:00:00,8.3,57359915
2023-04-19 22:00:00,8.3,57358928
2023-04-19 22:00:00,8.3,57362388
2023-04-19 22:00:00,8.3,57366023
2023-04-19 22:00:00,8.3,57362922
2023-04-19 22:00:00,8.3,57358474
2023-04-19 23:00:00,8.05,57361441
2023-04-19 23:00:00,8.05,57366100
2023-04-19 23:00:00,8.05,57361094
2023-04-19 23:00:00,8.05,57361118
2023-04-19 23:00:00,8.05,57361442
2023-04-19 23:00:00,8.05,57361437
2023-04-19 23:00:00,8.05,57358274
2023-04-19 23:00:00,8.05,57360699
2023-04-19 23:00:00,8.05,57359041
2023-04-19 23:00:00,8.05,57363219
2023-04-19 23:00:00,8.05,57367773
2023-04-19 23:00:00,8.05,57367941
2023-04-19 23:00:00,8.05,57365115
2023-04-19 23:00:00,8.05,57363892
2023-04-19 23:00:00,8.05,57368111
2023-04-19 23:00:00,8.05,57358813
2023-04-19 23:00:00,8.05,57361331
2023-04-19 23:00:00,8.05,57362639
2023-04-19 23:00:00,8.05,57358279
2023-04-19 23:00:00,8.05,57367963
2023-04-20 00:00:00,7.2,57359852
2023-04-20 00:00:00,7.2,57362390
2023-04-20 00:00:00,7.2,57364179
2023-04-20 00:00:00,7.2,57363241
2023-04-20 00:00:00,7.2,57365093
2023-04-20 00:00:00,7.2,57366479
2023-04-20 00:00:00,7.2,57361753
2023-04-20 00:00:00,7.2,57358540
2023-04-20 00:00:00,7.2,57368010
2023-04-20 00:00:00,7.2,57363363
2023-04-20 00:00:00,7.2,57366419
2023-04-20 00:00:00,7.2,57363763
2023-04-20 00:00:00,7.2,57363760
2023-04-20 00:00:00,7.2,57362505
2023-04-20 00:00:00,7.2,57366472
2023-04-20 00:00:00,7.2,57359461
2023-04-20 01:00:00,7.2,57360241
2023-04-20 01:00:00,7.2,57359295
2023-04-20 01:00:00,7.2,57361683
2023-04-20 01:00:00,7.2,57359912
2023-04-20 01:00:00,7.2,57358814
2023-04-20 01:00:00,7.2,57361468
2023-04-20 01:00:00,7.2,57362975
2023-04-20 01:00:00,7.2,57365327
2023-04-20 01:00:00,7.2,57362624
2023-04-20 02:00:00,7.5,57358698
2023-04-20 02:00:00,7.5,57359273
2023-04-20 02:00:00,7.5,57367650
2023-04-20 02:00:00,7.5,57365814
2023-04-20 02:00:00,7.5,57359193
2023-04-20 02:00:00,7.5,57360032
2023-04-20 03:00:00,7.8,57362083
2023-04-20 03:00:00,7.8,57362527
2023-04-20 03:00:00,7.8,57368551
2023-04-20 03:00:00,7.8,57371334
2023-04-20 03:00:00,7.8,57368781
2023-04-20 03:00:00,7.8,57372527
2023-04-20 03:00:00,7.8,57372708
2023-04-20 03:00:00,7.8,57375411
2023-04-20 03:00:00,7.8,57370201
2023-04-20 04:00:00,7.2,57375093
2023-04-20 04:00:00,7.2,57369083
2023-04-20 04:00:00,7.2,57377739
2023-04-20 04:00:00,7.2,57374166
2023-04-20 05:00:00,6.65,57374134
2023-04-20 05:00:00,6.65,57375545
2023-04-20 05:00:00,6.65,57374151
2023-04-20 05:00:00,6.65,57371012
2023-04-20 06:00:00,6.7,57376621
2023-04-20 06:00:00,6.7,57370925
2023-04-20 06:00:00,6.7,57373659
2023-04-20 06:00:00,6.7,57371326
2023-04-20 07:00:00,8.3,57374182
2023-04-20 07:00:00,8.3,57375479
2023-04-20 07:00:00,8.3,57375424
2023-04-20 07:00:00,8.3,57368433
2023-04-20 07:00:00,8.3,57372337
2023-04-20 08:00:00,8.850000000000001,57370491
2023-04-20 08:00:00,8.850000000000001,57372666
2023-04-20 08:00:00,8.850000000000001,57370528
2023-04-20 08:00:00,8.850000000000001,57368505
2023-04-20 08:00:00,8.850000000000001,57370266
2023-04-20 08:00:00,8.850000000000001,57373925
2023-04-20 08:00:00,8.850000000000001,57369815
2023-04-20 09:00:00,10.6,57371014
2023-04-20 09:00:00,10.6,57372421
2023-04-20 10:00:00,12.8,57369892
2023-04-20 10:00:00,12.8,57375250
2023-04-20 11:00:00,13.05,57369866
2023-04-20 11:00:00,13.05,57374089
2023-04-20 11:00:00,13.05,57371109
2023-04-20 12:00:00,12.8,57375363
2023-04-20 12:00:00,12.8,57374172
2023-04-20 12:00:00,12.8,57376776
2023-04-20 13:00:00,13.3,57376030
2023-04-20 13:00:00,13.3,57377846
2023-04-20 13:00:00,13.3,57376613
2023-04-20 14:00:00,13.05,57369834
2023-04-20 14:00:00,13.05,57374125
2023-04-20 14:00:00,13.05,57369091
2023-04-20 14:00:00,13.05,57368430
2023-04-20 14:00:00,13.05,57374163
2023-04-20 15:00:00,12.8,57368879
2023-04-20 15:00:00,12.8,57376523
2023-04-20 16:00:00,12.2,57374176
2023-04-20 16:00:00,12.2,57370475
2023-04-20 16:00:00,12.2,57377643
2023-04-20 16:00:00,12.2,57376534
2023-04-20 17:00:00,12.2,57377768
2023-04-20 17:00:00,12.2,57369781
2023-04-20 17:00:00,12.2,57376442
2023-04-20 17:00:00,12.2,57376474
2023-04-20 17:00:00,12.2,57369830
2023-04-20 17:00:00,12.2,57369982
2023-04-20 18:00:00,10.6,57372721
2023-04-20 18:00:00,10.6,57376454
2023-04-20 18:00:00,10.6,57368274
2023-04-20 18:00:00,10.6,57368279
2023-04-20 18:00:00,10.6,57370452
2023-04-20 18:00:00,10.6,57371270
2023-04-20 19:00:00,9.4,57376765
2023-04-20 19:00:00,9.4,57377684
2023-04-20 19:00:00,9.4,57375816
2023-04-20 19:00:00,9.4,57376559
2023-04-20 19:00:00,9.4,57370984
2023-04-20 19:00:00,9.4,57374033
2023-04-20 19:00:00,9.4,57372347
2023-04-20 19:00:00,9.4,57373994
2023-04-20 19:00:00,9.4,57371431
2023-04-20 19:00:00,9.4,57376705
2023-04-20 19:00:00,9.4,57372477
2023-04-20 19:00:00,9.4,57373893
2023-04-20 19:00:00,9.4,57374065
2023-04-20 19:00:00,9.4,57369074
2023-04-20 19:00:00,9.4,57376728
2023-04-20 19:00:00,9.4,57372633
2023-04-20 20:00:00,9.15,57370000
2023-04-20 20:00:00,9.15,57370914
2023-04-20 20:00:00,9.15,57371346
2023-04-20 20:00:00,9.15,57372583
2023-04-20 20:00:00,9.15,57368422
2023-04-20 20:00:00,9.15,57372641
2023-04-20 20:00:00,9.15,57375235
2023-04-20 20:00:00,9.15,57372353
2023-04-20 20:00:00,9.15,57371026
2023-04-20 20:00:00,9.15,57377828
2023-04-20 20:00:00,9.15,57369014
2023-04-20 20:00:00,9.15,57371170
2023-04-20 20:00:00,9.15,57374157
2023-04-20 20:00:00,9.15,57368428
2023-04-20 20:00:00,9.15,57371948
2023-04-20 20:00:00,9.15,57372401
2023-04-20 21:00:00,9.4,57376697
2023-04-20 21:00:00,9.4,57376677
2023-04-20 21:00:00,9.4,57369897
2023-04-20 21:00:00,9.4,57375063
2023-04-20 21:00:00,9.4,57374735
2023-04-20 21:00:00,9.4,57368884
2023-04-20 21:00:00,9.4,57374154
2023-04-20 21:00:00,9.4,57375162
2023-04-20 21:00:00,9.4,57372272
2023-04-20 21:00:00,9.4,57374046
2023-04-20 21:00:00,9.4,57371010
2023-04-20 21:00:00,9.4,57374312
2023-04-20 21:00:00,9.4,57368388
2023-04-20 21:00:00,9.4,57376456
2023-04-20 21:00:00,9.4,57370519
2023-04-20 21:00:00,9.4,57375163
2023-04-20 21:00:00,9.4,57372506
2023-04-20 21:00:00,9.4,57377931
2023-04-20 21:00:00,9.4,57372653
2023-04-20 21:00:00,9.4,57374274
2023-04-20 21:00:00,9.4,57372602
2023-04-20 21:00:00,9.4,57375516
2023-04-20 21:00:00,9.4,57375309
2023-04-20 21:00:00,9.4,57368404
2023-04-20 21:00:00,9.4,57372731
2023-04-20 21:00:00,9.4,57371378
2023-04-20 21:00:00,9.4,57375242
2023-04-20 21:00:00,9.4,57373981
2023-04-20 21:00:00,9.4,57371453
2023-04-20 21:00:00,9.4,57369078
2023-04-20 21:00:00,9.4,57369077
2023-04-20 22:00:00,8.9,57374230
2023-04-20 22:00:00,8.9,57369072
2023-04-20 22:00:00,8.9,57376607
2023-04-20 22:00:00,8.9,57377913
2023-04-20 22:00:00,8.9,57372979
2023-04-20 22:00:00,8.9,57377897
2023-04-20 22:00:00,8.9,57373920
2023-04-20 22:00:00,8.9,57377362
2023-04-20 22:00:00,8.9,57376722
2023-04-20 22:00:00,8.9,57375278
2023-04-20 22:00:00,8.9,57375542
2023-04-20 22:00:00,8.9,57373975
2023-04-20 22:00:00,8.9,57376703
2023-04-20 22:00:00,8.9,57369079
2023-04-20 22:00:00,8.9,57368890
2023-04-20 22:00:00,8.9,57376598
2023-04-20 22:00:00,8.9,57377855
2023-04-20 22:00:00,8.9,57371317
2023-04-20 22:00:00,8.9,57370217
2023-04-20 22:00:00,8.9,57372692
2023-04-20 22:00:00,8.9,57375199
2023-04-20 22:00:00,8.9,57375236
2023-04-20 22:00:00,8.9,57377929
2023-04-20 22:00:00,8.9,57368416
2023-04-20 22:00:00,8.9,57375384
2023-04-20 22:00:00,8.9,57372611
2023-04-20 22:00:00,8.9,57368465
2023-04-20 22:00:00,8.9,57374630
2023-04-20 22:00:00,8.9,57372618
2023-04-20 22:00:00,8.9,57374117
2023-04-20 23:00:00,9.45,57371388
2023-04-20 23:00:00,9.45,57374138
2023-04-20 23:00:00,9.45,57368293
2023-04-20 23:00:00,9.45,57375234
2023-04-20 23:00:00,9.45,57375491
2023-04-20 23:00:00,9.45,57377637
2023-04-20 23:00:00,9.45,57376558
2023-04-20 23:00:00,9.45,57373989
2023-04-20 23:00:00,9.45,57374656
2023-04-20 23:00:00,9.45,57375262
2023-04-20 23:00:00,9.45,57368352
2023-04-20 23:00:00,9.45,57377910
2023-04-20 23:00:00,9.45,57372430
2023-04-20 23:00:00,9.45,57370989
2023-04-20 23:00:00,9.45,57377745
